Frequency (Hz)	Level (dB)
21137.695313	-101.874069
21139.160156	-102.071785
21140.625000	-102.454750
21142.089844	-102.640724
21143.554688	-102.820534
21145.019531	-103.045769
21146.484375	-103.278320
21147.949219	-103.404701
21149.414063	-103.773636
21150.878906	-103.849007
21152.343750	-104.201797
21153.808594	-104.291115
21155.273438	-104.540588
21156.738281	-104.602394
21158.203125	-104.923515
21159.667969	-105.142067
21161.132813	-105.097443
21162.597656	-105.297935
21164.062500	-105.359299
21165.527344	-105.443687
21166.992188	-105.749062
21168.457031	-105.713287
21169.921875	-106.079399
21171.386719	-106.066124
21172.851563	-106.289307
21174.316406	-106.339630
21175.781250	-106.440392
21177.246094	-106.596855
21178.710938	-106.628922
21180.175781	-106.659302
21181.640625	-106.669464
21183.105469	-106.606453
21184.570313	-107.100517
21186.035156	-106.986603
21187.500000	-107.486298
21188.964844	-107.487762
21190.429688	-107.372559
21191.894531	-107.623886
21193.359375	-107.427132
21194.824219	-107.509598
21196.289063	-107.814095
21197.753906	-107.672890
21199.218750	-107.982697
21200.683594	-107.929062
21202.148438	-107.788757
21203.613281	-107.928337
21205.078125	-108.128883
21206.542969	-108.006996
21208.007813	-108.301895
21209.472656	-108.154381
21210.937500	-108.253876
21212.402344	-108.142662
21213.867188	-108.498856
21215.332031	-108.327194
21216.796875	-108.506592
21218.261719	-108.527565
21219.726563	-108.446205
21221.191406	-108.372993
21222.656250	-108.499245
21224.121094	-108.412079
21225.585938	-108.685440
21227.050781	-108.597496
21228.515625	-108.598656
21229.980469	-108.607056
21231.445313	-108.644730
21232.910156	-108.713623
21234.375000	-108.654083
21235.839844	-108.660172
21237.304688	-108.432274
21238.769531	-108.361832
21240.234375	-108.860863
21241.699219	-108.663559
21243.164063	-108.695480
21244.628906	-108.616936
21246.093750	-108.653282
21247.558594	-108.532532
21249.023438	-108.713493
21250.488281	-108.663788
21251.953125	-108.699463
21253.417969	-108.535751
21254.882813	-108.859444
21256.347656	-108.950775
21257.812500	-108.328377
21259.277344	-108.380310
21260.742188	-108.354042
21262.207031	-108.590286
21263.671875	-107.960663
21265.136719	-108.254829
21266.601563	-108.108421
21268.066406	-107.925644
21269.531250	-108.357277
21270.996094	-108.140831
21272.460938	-108.022728
21273.925781	-107.934196
21275.390625	-108.055496
21276.855469	-107.975792
21278.320313	-107.790268
21279.785156	-107.658394
21281.250000	-107.795563
21282.714844	-107.668144
21284.179688	-107.565056
21285.644531	-107.366570
21287.109375	-107.578369
21288.574219	-107.401985
21290.039063	-107.410233
21291.503906	-107.274269
21292.968750	-107.105415
21294.433594	-106.881332
21295.898438	-107.050797
21297.363281	-106.913200
21298.828125	-106.657784
21300.292969	-106.521233
21301.757813	-106.642792
21303.222656	-106.470177
21304.687500	-106.365860
21306.152344	-106.072578
21307.617188	-106.193481
21309.082031	-106.013626
21310.546875	-105.831993
21312.011719	-105.741959
21313.476563	-105.626579
21314.941406	-105.413643
21316.406250	-105.243309
21317.871094	-105.121521
21319.335938	-104.810143
21320.800781	-104.625542
21322.265625	-104.776352
21323.730469	-104.506378
21325.195313	-104.248283
21326.660156	-104.130280
21328.125000	-103.859032
21329.589844	-103.656746
21331.054688	-103.518982
21332.519531	-103.359276
21333.984375	-102.977699
21335.449219	-102.756859
21336.914063	-102.615273
21338.378906	-102.310516
21339.843750	-102.106369
21341.308594	-101.835472
21342.773438	-101.550888
21344.238281	-101.132736
21345.703125	-101.147202
21347.167969	-100.731308
21348.632813	-100.370193
21350.097656	-99.948868
21351.562500	-99.815552
21353.027344	-99.343651
21354.492188	-99.040306
21355.957031	-98.589859
21357.421875	-98.143166
21358.886719	-97.664551
21360.351563	-97.273590
21361.816406	-96.719276
21363.281250	-96.192795
21364.746094	-95.569939
21366.210938	-95.055939
21367.675781	-94.343254
21369.140625	-93.609192
21370.605469	-92.795418
21372.070313	-91.974838
21373.535156	-90.965065
21375.000000	-89.954086
21376.464844	-88.655319
21377.929688	-87.240944
21379.394531	-85.470154
21380.859375	-83.289574
21382.324219	-80.332970
21383.789063	-75.973801
21385.253906	-66.423508
21386.718750	-66.314339
21388.183594	-75.855942
21389.648438	-80.341263
21391.113281	-83.209129
21392.578125	-85.454407
21394.042969	-87.150932
21395.507813	-88.614937
21396.972656	-89.826569
21398.437500	-90.893356
21399.902344	-91.837112
21401.367188	-92.707970
21402.832031	-93.450890
21404.296875	-94.202362
21405.761719	-94.799713
21407.226563	-95.499390
21408.691406	-95.989258
21410.156250	-96.568192
21411.621094	-96.998352
21413.085938	-97.527985
21414.550781	-97.855080
21416.015625	-98.462006
21417.480469	-98.742004
21418.945313	-99.201683
21420.410156	-99.489227
21421.875000	-99.916939
21423.339844	-100.249352
21424.804688	-100.448059
21426.269531	-100.775787
21427.734375	-101.024841
21429.199219	-101.250679
21430.664063	-101.665421
21432.128906	-101.871078
21433.593750	-102.065033
21435.058594	-102.267952
21436.523438	-102.626450
21437.988281	-102.720497
21439.453125	-103.049881
21440.917969	-103.145218
21442.382813	-103.547600
21443.847656	-103.770523
21445.312500	-103.581528
21446.777344	-103.848083
21448.242188	-104.109215
21449.707031	-104.310364
21451.171875	-104.453720
21452.636719	-104.594063
21454.101563	-104.738022
21455.566406	-104.773338
21457.031250	-105.229134
21458.496094	-105.276077
21459.960938	-105.346809
21461.425781	-105.475121
21462.890625	-105.715370
21464.355469	-105.924263
21465.820313	-105.709862
21467.285156	-105.812164
21468.750000	-106.133682
21470.214844	-106.253113
21471.679688	-106.092819
21473.144531	-106.128738
21474.609375	-106.584877
21476.074219	-106.608490
21477.539063	-106.651291
21479.003906	-106.666588
21480.468750	-107.049973
21481.933594	-107.080978
21483.398438	-107.020905
21484.863281	-107.240730
21486.328125	-107.328651
21487.792969	-107.378983
21489.257813	-107.362404
21490.722656	-107.553398
21492.187500	-107.423347
21493.652344	-107.503105
21495.117188	-107.544693
21496.582031	-107.726959
21498.046875	-107.780029
21499.511719	-107.792717
21500.976563	-108.093834
21502.441406	-108.212662
21503.906250	-107.852715
21505.371094	-108.027191
21506.835938	-107.904190
21508.300781	-107.945206
21509.765625	-108.436279
21511.230469	-108.207848
21512.695313	-108.374825
21514.160156	-108.252365
21515.625000	-108.463387
21517.089844	-108.318848
21518.554688	-108.548401
21520.019531	-108.239571
21521.484375	-108.906693
21522.949219	-108.662544
21524.414063	-108.937477
21525.878906	-108.761604
21527.343750	-108.843704
21528.808594	-108.803352
21530.273438	-108.716644
21531.738281	-108.955811
21533.203125	-108.651489
21534.667969	-108.575668
21536.132813	-108.962173
21537.597656	-109.009262
21539.062500	-109.046684
21540.527344	-108.836990
21541.992188	-109.010880
21543.457031	-109.046387
21544.921875	-109.037468
21546.386719	-109.055099
21547.851563	-109.156517
21549.316406	-108.949921
21550.781250	-109.067436
21552.246094	-108.718513
21553.710938	-109.093735
21555.175781	-108.973549
21556.640625	-109.291748
21558.105469	-109.210968
21559.570313	-109.349182
21561.035156	-109.351578
21562.500000	-109.041588
21563.964844	-109.368912
21565.429688	-108.879745
21566.894531	-108.856956
21568.359375	-109.186768
21569.824219	-108.994476
21571.289063	-109.223915
21572.753906	-108.996864
21574.218750	-109.182487
21575.683594	-109.231361
21577.148438	-108.819847
21578.613281	-108.983025
21580.078125	-108.945442
21581.542969	-108.941475
21583.007813	-108.946655
21584.472656	-108.848793
21585.937500	-108.746216
21587.402344	-108.855278
21588.867188	-108.592010
21590.332031	-108.586678
21591.796875	-108.868767
21593.261719	-108.665245
21594.726563	-108.961441
21596.191406	-108.585434
21597.656250	-108.858284
21599.121094	-108.653183
21600.585938	-108.689476
21602.050781	-108.461952
21603.515625	-108.569740
21604.980469	-108.492249
21606.445313	-108.423973
21607.910156	-108.333275
21609.375000	-108.523422
21610.839844	-108.564278
21612.304688	-108.264328
21613.769531	-108.189873
21615.234375	-108.027573
21616.699219	-108.025925
21618.164063	-108.311882
21619.628906	-108.254387
21621.093750	-107.676208
21622.558594	-107.771172
21624.023438	-107.757011
21625.488281	-107.648209
21626.953125	-107.615952
21628.417969	-107.592033
21629.882813	-107.463295
21631.347656	-107.343597
21632.812500	-107.327583
21634.277344	-107.200974
21635.742188	-107.080147
21637.207031	-106.959259
21638.671875	-107.062767
21640.136719	-106.935669
21641.601563	-106.548439
21643.066406	-106.465302
21644.531250	-106.519554
21645.996094	-106.423447
21647.460938	-106.096031
21648.925781	-106.042191
21650.390625	-106.194000
21651.855469	-105.933304
21653.320313	-105.624992
21654.785156	-105.559364
21656.250000	-105.693382
21657.714844	-105.510750
21659.179688	-105.120766
21660.644531	-105.074783
21662.109375	-104.946075
21663.574219	-104.834953
21665.039063	-104.421127
21666.503906	-104.277458
21667.968750	-104.330696
21669.433594	-104.192535
21670.898438	-103.559326
21672.363281	-103.473175
21673.828125	-103.307701
21675.292969	-103.114616
21676.757813	-102.946350
21678.222656	-102.785255
21679.687500	-102.400352
21681.152344	-102.165154
21682.617188	-102.011742
21684.082031	-101.727371
21685.546875	-101.393753
21687.011719	-101.079704
21688.476563	-100.931282
21689.941406	-100.613533
21691.406250	-100.019539
21692.871094	-99.787239
21694.335938	-99.377327
21695.800781	-99.012138
21697.265625	-98.640442
21698.730469	-98.226158
21700.195313	-97.663956
21701.660156	-97.188957
21703.125000	-96.742043
21704.589844	-96.143951
21706.054688	-95.597206
21707.519531	-94.905800
21708.984375	-94.220406
21710.449219	-93.428734
21711.914063	-92.593193
21713.378906	-91.642578
21714.843750	-90.560272
21716.308594	-89.348785
21717.773438	-87.951942
21719.238281	-86.247246
21720.703125	-84.112305
21722.167969	-81.309700
21723.632813	-77.118599
21725.097656	-68.733231
21726.562500	-64.680595
21728.027344	-75.794601
21729.492188	-80.508583
21730.957031	-83.553864
21732.421875	-85.782707
21733.886719	-87.576065
21735.351563	-89.037796
21736.816406	-90.316742
21738.281250	-91.367393
21739.746094	-92.377045
21741.210938	-93.189384
21742.675781	-94.018036
21744.140625	-94.691216
21745.605469	-95.378647
21747.070313	-95.981827
21748.535156	-96.585915
21750.000000	-97.023796
21751.464844	-97.555023
21752.929688	-97.985817
21754.394531	-98.396965
21755.859375	-99.079613
21757.324219	-99.402916
21758.789063	-99.614479
21760.253906	-100.032707
21761.718750	-100.328178
21763.183594	-100.685768
21764.648438	-101.049904
21766.113281	-101.264595
21767.578125	-101.664650
21769.042969	-101.916611
21770.507813	-102.181580
21771.972656	-102.382072
21773.437500	-102.573624
21774.902344	-102.876480
21776.367188	-103.050934
21777.832031	-103.355537
21779.296875	-103.361343
21780.761719	-103.704185
21782.226563	-103.697289
21783.691406	-104.023781
21785.156250	-104.285110
21786.621094	-104.429161
21788.085938	-104.363991
21789.550781	-104.734016
21791.015625	-104.739883
21792.480469	-104.837463
21793.945313	-105.363609
21795.410156	-105.458221
21796.875000	-105.475853
21798.339844	-105.492546
21799.804688	-105.568321
21801.269531	-105.764221
21802.734375	-106.029808
21804.199219	-106.080666
21805.664063	-106.130608
21807.128906	-106.391296
21808.593750	-106.303024
21810.058594	-106.362984
21811.523438	-106.776443
21812.988281	-106.900841
21814.453125	-106.848160
21815.917969	-106.887917
21817.382813	-107.068192
21818.847656	-107.110199
21820.312500	-107.220177
21821.777344	-107.400429
21823.242188	-107.033722
21824.707031	-107.158989
21826.171875	-107.570198
21827.636719	-107.362160
21829.101563	-107.539398
21830.566406	-107.726318
21832.031250	-107.712440
21833.496094	-107.843056
21834.960938	-107.536263
21836.425781	-107.698975
21837.890625	-108.220551
21839.355469	-107.833977
21840.820313	-108.014526
21842.285156	-108.029083
21843.750000	-108.161079
21845.214844	-107.976959
21846.679688	-108.317078
21848.144531	-108.166183
21849.609375	-108.214584
21851.074219	-108.332733
21852.539063	-108.198685
21854.003906	-108.340874
21855.468750	-108.186661
21856.933594	-108.105972
21858.398438	-108.431961
21859.863281	-108.179131
21861.328125	-108.577446
21862.792969	-108.514702
21864.257813	-108.460075
21865.722656	-108.255760
21867.187500	-108.473633
21868.652344	-108.507622
21870.117188	-108.322334
21871.582031	-108.726501
21873.046875	-108.655838
21874.511719	-108.495766
21875.976563	-108.209206
21877.441406	-108.847488
21878.906250	-108.379822
21880.371094	-108.502953
21881.835938	-108.395683
21883.300781	-108.220833
21884.765625	-108.494331
21886.230469	-108.422470
21887.695313	-108.439087
21889.160156	-108.442314
21890.625000	-108.210403
21892.089844	-108.378593
21893.554688	-108.279823
21895.019531	-108.293114
21896.484375	-108.389717
21897.949219	-108.064728
21899.414063	-108.185402
21900.878906	-108.018013
21902.343750	-108.192795
21903.808594	-108.398598
21905.273438	-108.222008
21906.738281	-108.118034
21908.203125	-108.014885
21909.667969	-108.085457
21911.132813	-108.021294
21912.597656	-107.901535
21914.062500	-107.893692
21915.527344	-108.037987
21916.992188	-107.879326
21918.457031	-107.847427
21919.921875	-107.881866
21921.386719	-107.607346
21922.851563	-107.590424
21924.316406	-107.724564
21925.781250	-107.534050
21927.246094	-107.534790
21928.710938	-107.289886
21930.175781	-107.281471
21931.640625	-107.217216
21933.105469	-107.235794
21934.570313	-107.283089
21936.035156	-107.063637
21937.500000	-106.997513
21938.964844	-107.076324
21940.429688	-106.927719
21941.894531	-106.634949
21943.359375	-106.647194
21944.824219	-106.651688
21946.289063	-106.397636
21947.753906	-106.386627
21949.218750	-106.297501
21950.683594	-106.122604
21952.148438	-106.162201
21953.613281	-105.886887
21955.078125	-105.929779
21956.542969	-105.957176
21958.007813	-105.800476
21959.472656	-105.314957
21960.937500	-105.330566
21962.402344	-105.287781
21963.867188	-105.050217
21965.332031	-105.167969
21966.796875	-104.850182
21968.261719	-104.803757
21969.726563	-104.440750
21971.191406	-104.498886
21972.656250	-104.373489
21974.121094	-103.951630
21975.585938	-103.914948
21977.050781	-103.660416
21978.515625	-103.565468
21979.980469	-103.450439
21981.445313	-103.177086
21982.910156	-102.922699
21984.375000	-102.774727
21985.839844	-102.379059
21987.304688	-102.236496
21988.769531	-101.950806
21990.234375	-101.637794
21991.699219	-101.555901
21993.164063	-101.292427
21994.628906	-100.885590
21996.093750	-100.633492
21997.558594	-100.312820
21999.023438	-100.013390
22000.488281	-99.685547
22001.953125	-99.313446
22003.417969	-98.896057
22004.882813	-98.458153
22006.347656	-98.230919
22007.812500	-97.674881
22009.277344	-97.347221
22010.742188	-96.784935
22012.207031	-96.267769
22013.671875	-95.681274
22015.136719	-95.126511
22016.601563	-94.474365
22018.066406	-93.735756
22019.531250	-92.995461
22020.996094	-92.067352
22022.460938	-91.159370
22023.925781	-90.027344
22025.390625	-88.842407
22026.855469	-87.388306
22028.320313	-85.687805
22029.785156	-83.539566
22031.250000	-80.673363
22032.714844	-76.385605
22034.179688	-67.459648
22035.644531	-65.448143
22037.109375	-75.706169
22038.574219	-80.310898
22040.039063	-83.279266
22041.503906	-85.504890
22042.968750	-87.284210
22044.433594	-88.667374
22045.898438	-89.978325
22047.363281	-90.977585
22048.828125	-92.016350
22050.292969	-92.786209
22051.757813	-93.628387
22053.222656	-94.272713
22054.687500	-94.939232
22056.152344	-95.631233
22057.617188	-96.149841
22059.082031	-96.749664
22060.546875	-97.200310
22062.011719	-97.626060
22063.476563	-98.074730
22064.941406	-98.492455
22066.406250	-98.858040
22067.871094	-99.293343
22069.335938	-99.614990
22070.800781	-100.065170
22072.265625	-100.379433
22073.730469	-100.596779
22075.195313	-100.947189
22076.660156	-101.077621
22078.125000	-101.319885
22079.589844	-101.780556
22081.054688	-101.977867
22082.519531	-102.215492
22083.984375	-102.472450
